material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score
104,Fungal keratinase composites,Bio-based composite,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8363636363636363,0.2,0.2606796598391846,13.387298458428102,0.1636363636363637,0.7393203401608154,0.2862956703797179
105,Bacterial nanocellulose foams,Bio-based (microbial),0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.8181818181818181,0.2,0.2606796598391846,13.387298458428102,0.18181818181818188,0.7393203401608154,0.29261385219789976
106,PHA from bacteria (films),Bio-based polyester,0.9500000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.25,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3026593067433543
107,PHB bottles/trays,Bio-based polyester,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7272727272727273,0.3,0.2606796598391846,13.387298458428102,0.2727272727272727,0.7393203401608154,0.31420476128880886
108,Polyhydroxybutyrate composites,Bio-based polyester,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7454545454545454,0.3,0.2606796598391846,13.387298458428102,0.25454545454545463,0.7393203401608154,0.31538657947062704
109,Spider silk-inspired synthetics,Bio-based protein mimic,0.85,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.08,0.7999999999999999,0.4,0.2606796598391846,13.387298458428102,0.20000000000000007,0.7393203401608154,0.3199320340160816
110,Nettle fiber bags,Natural fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008,0.08,0.7909090909090909,0.55,0.2606796598391846,13.387298458428102,0.2090909090909091,0.7393203401608154,0.3578411249251725
111,Willow bark composites,Lignocellulosic,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.6,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3621593067433543
1,Virgin Cardboard,Corrugated Cardboard,0.85,0.0,90.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.24,0.019090909090909092,0.9,0.2606796598391846,18.0,0.980909090909091,0.7393203401608154,0.5310229431069907
2,Virgin Cardboard,Molded Pulp,0.92,0.0,60.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.16,0.016363636363636365,0.88,0.2606796598391846,15.0,0.9836363636363636,0.7393203401608154,0.521295670379718
3,Virgin Cardboard,Biodegradable Plastic,0.65,1.0,180.0,China,0.3359999999999999,Plastic,Cosmetics,0.016,0.3,0.035454545454545454,0.6,0.2606796598391846,28.0,0.9645454545454546,0.7393203401608154,0.451886579470627
4,Virgin Cardboard,Kraft Paper,0.88,0.0,75.0,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.01818181818181818,0.85,0.2606796598391846,12.0,0.9818181818181818,0.7393203401608154,0.5006138521978998
5,Virgin Cardboard,Bamboo Fiber,0.9500000000000001,1.0,120.0,Vietnam,0.3359999999999999,Plastic,Cosmetics,0.018000000000000002,0.36,0.014545454545454545,0.92,0.2606796598391846,35.0,0.9854545454545455,0.7393203401608154,0.5754774885615361
6,Virgin Cardboard,Mushroom Packaging,0.98,0.0,30.0,USA,0.3359999999999999,Plastic,Cosmetics,0.012,0.14,0.010909090909090908,0.96,0.2606796598391846,40.0,0.9890909090909091,0.7393203401608154,0.5428411249251724
7,Virgin Cardboard,Recycled Paperboard,0.8200000000000001,0.0,100.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.2,0.020909090909090905,0.89,0.2606796598391846,20.0,0.9790909090909091,0.7393203401608154,0.5163411249251725
8,Virgin Cardboard,PLA Plastic,0.7000000000000001,1.0,160.0,Germany,0.3359999999999999,Plastic,Cosmetics,0.016,0.28,0.030909090909090907,0.65,0.2606796598391846,30.0,0.9690909090909091,0.7393203401608154,0.4658411249251725
9,Virgin Cardboard,Cornstarch Packaging,0.9,0.0,110.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.18,0.022727272727272728,0.8,0.2606796598391846,22.0,0.9772727272727273,0.7393203401608154,0.5056593067433544
10,Virgin Cardboard,Sugarcane Bagasse,0.93,0.0,85.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.01727272727272727,0.91,0.2606796598391846,26.0,0.9827272727272728,0.7393203401608154,0.5412047612888089
11,Virgin Cardboard,Recycled PET,0.55,1.0,300.0,China,0.3359999999999999,Plastic,Cosmetics,0.018000000000000002,0.4,0.04363636363636363,0.75,0.2606796598391846,45.0,0.9563636363636364,0.7393203401608154,0.48656839765244525
12,Virgin Cardboard,Hemp Fiber,0.9400000000000001,1.0,140.0,Nepal,0.3359999999999999,Plastic,Cosmetics,0.016,0.32,0.015454545454545453,0.9,0.2606796598391846,38.0,0.9845454545454545,0.7393203401608154,0.561386579470627
13,Virgin Cardboard,Jute Packaging,0.91,0.0,130.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.28,0.02,0.88,0.2606796598391846,24.0,0.98,0.7393203401608154,0.5439320340160816
14,Virgin Cardboard,Palm Leaf Packaging,0.96,0.0,50.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.16,0.013636363636363636,0.93,0.2606796598391846,19.0,0.9863636363636363,0.7393203401608154,0.5375683976524452
15,Virgin Cardboard,Seaweed Packaging,0.99,0.0,20.0,Indonesia,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.01,0.97,0.2606796598391846,42.0,0.99,0.7393203401608154,0.5419320340160816
16,Virgin Cardboard,Recycled Carton,0.8,0.0,95.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.2,0.023636363636363636,0.87,0.2606796598391846,21.0,0.9763636363636363,0.7393203401608154,0.5090683976524453
17,Virgin Cardboard,Paper Foam,0.86,0.0,100.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.18,0.021818181818181816,0.84,0.2606796598391846,23.0,0.9781818181818182,0.7393203401608154,0.5077502158342634
18,Virgin Cardboard,Bio-Composite,0.72,1.0,210.0,Japan,0.3359999999999999,Plastic,Cosmetics,0.018000000000000002,0.44,0.03454545454545454,0.7000000000000001,0.2606796598391846,55.0,0.9654545454545455,0.7393203401608154,0.5109774885615361
19,Virgin Cardboard,Wood Wool,0.89,0.0,120.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.16,0.019090909090909092,0.85,0.2606796598391846,27.0,0.980909090909091,0.7393203401608154,0.5105229431069906
20,Virgin Cardboard,Coconut Husk,0.9400000000000001,0.0,90.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.24,0.016363636363636365,0.92,0.2606796598391846,29.0,0.9836363636363636,0.7393203401608154,0.548795670379718
21,Virgin Cardboard,Recycled Molded Fiber,0.87,0.0,80.0,India,0.3359999999999999,Plastic,Cosmetics,0.016,0.26,0.01818181818181818,0.9,0.2606796598391846,31.0,0.9818181818181818,0.7393203401608154,0.5386138521978998
22,Virgin Cardboard,Wheat Straw Packaging,0.9500000000000001,0.0,60.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.14,0.012727272727272726,0.9400000000000001,0.2606796598391846,18.0,0.9872727272727273,0.7393203401608154,0.5341593067433543
23,Virgin Cardboard,Banana Fiber,0.93,0.0,100.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.01727272727272727,0.91,0.2606796598391846,26.0,0.9827272727272728,0.7393203401608154,0.5412047612888089
24,Virgin Cardboard,Rice Husk Packaging,0.92,0.0,90.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.18,0.01818181818181818,0.89,0.2606796598391846,24.0,0.9818181818181818,0.7393203401608154,0.5271138521978997
25,Virgin Cardboard,Areca Leaf Packaging,0.97,0.0,40.0,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.011818181818181818,0.9500000000000001,0.2606796598391846,17.0,0.9881818181818182,0.7393203401608154,0.5347502158342634
26,Virgin Cardboard,Paper Honeycomb,0.84,0.0,110.0,India,0.3359999999999999,Plastic,Cosmetics,0.016,0.34,0.024545454545454547,0.88,0.2606796598391846,34.0,0.9754545454545455,0.7393203401608154,0.5454774885615361
27,Virgin Cardboard,Bagasse Foam,0.9400000000000001,0.0,70.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.26,0.016363636363636365,0.92,0.2606796598391846,32.0,0.9836363636363636,0.7393203401608154,0.552795670379718
28,Virgin Cardboard,Bio-Foam Sheet,0.78,1.0,150.0,Germany,0.3359999999999999,Plastic,Cosmetics,0.012,0.2,0.02727272727272727,0.8200000000000001,0.2606796598391846,28.0,0.9727272727272728,0.7393203401608154,0.4952047612888089
29,Virgin Cardboard,Recycled Kraft Board,0.8300000000000001,0.0,120.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.28,0.021818181818181816,0.89,0.2606796598391846,27.0,0.9781818181818182,0.7393203401608154,0.5337502158342634
30,Virgin Cardboard,Natural Fiber Blend,0.9,1.0,140.0,India,0.3359999999999999,Plastic,Cosmetics,0.016,0.32,0.02,0.88,0.2606796598391846,36.0,0.98,0.7393203401608154,0.5509320340160816
31,Virgin Cardboard,Agro Waste Composite,0.88,1.0,190.0,India,0.3359999999999999,Plastic,Cosmetics,0.018000000000000002,0.42,0.02636363636363636,0.86,0.2606796598391846,48.0,0.9736363636363636,0.7393203401608154,0.563795670379718
32,Virgin Cardboard,Cellulose Fiber Mold,0.96,0.0,55.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.16,0.014545454545454545,0.93,0.2606796598391846,22.0,0.9854545454545455,0.7393203401608154,0.5374774885615361
33,Virgin Cardboard,Recycled Paper Foam,0.85,0.0,95.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.022727272727272728,0.9,0.2606796598391846,25.0,0.9772727272727273,0.7393203401608154,0.5266593067433544
34,Virgin Cardboard,Starch-Based Film,0.91,1.0,170.0,Thailand,0.3359999999999999,Plastic,Cosmetics,0.01,0.12,0.025454545454545452,0.84,0.2606796598391846,20.0,0.9745454545454546,0.7393203401608154,0.502386579470627
35,Virgin Cardboard,Natural Leaf Composite,0.97,0.0,65.0,India,0.3359999999999999,Plastic,Cosmetics,0.012,0.18,0.015454545454545453,0.9500000000000001,0.2606796598391846,28.0,0.9845454545454545,0.7393203401608154,0.546886579470627
1,Corrugated Cardboard,Paper-based,0.0085,0.2857142857142857,108.57142857142856,India,0.15,Plastic,Cosmetics,0.0014,0.5,0.007636363636363636,0.93,0.16018662519440124,13.387298458428102,0.9923636363636363,0.8398133748055987,0.47084270111692356
1,Honeycomb Cardboard,Paper-based,0.0085,0.2857142857142857,108.57142857142856,India,0.12,Plastic,Cosmetics,0.00164,1.0,0.006818181818181818,0.9,0.2534992223950233,13.387298458428102,0.9931818181818182,0.7465007776049767,0.5556532595786796
1,Kraft Paper,Paper-based,0.009000000000000001,0.2857142857142857,108.57142857142856,India,0.1,Plastic,Cosmetics,0.0011,0.3,0.008636363636363635,0.85,0.12130637636080871,13.387298458428102,0.9913636363636363,0.8786936236391913,0.4186307260002828
1,Molded Pulp,Paper-based,0.0095,0.2857142857142857,108.57142857142856,India,0.25,Plastic,Cosmetics,0.0012,0.4,0.006363636363636363,0.8200000000000001,0.19906687402799378,13.387298458428102,0.9936363636363637,0.8009331259720063,0.42518194896083705
1,Paperboard,Paper-based,0.0088,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00116,0.36,0.007727272727272727,0.88,0.14463452566096424,13.387298458428102,0.9922727272727273,0.8553654743390358,0.4343738201611763
1,Glassine Paper,Paper-based,0.0075,0.2857142857142857,108.57142857142856,India,0.45,Plastic,Cosmetics,0.00084,0.16,0.008181818181818182,0.75,0.3234836702954899,13.387298458428102,0.9918181818181818,0.67651632970451,0.35016845115226924
1,Recycled PET (rPET),Plastic-based,0.0002,0.2857142857142857,108.57142857142856,India,0.95,Plastic,Cosmetics,0.0017,0.7000000000000001,0.005636363636363636,0.75,0.19906687402799378,13.387298458428102,0.9943636363636363,0.8009331259720063,0.4699846762335643
1,PLA Bioplastic,Plastic-based,0.0045000000000000005,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013000000000000002,0.4,0.010909090909090908,0.45,0.5489891135303266,13.387298458428102,0.9890909090909091,0.45101088646967336,0.31501017955605826
1,PHA Bioplastic,Plastic-based,0.009000000000000001,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.015454545454545453,0.3,0.8055987558320372,13.387298458428102,0.9845454545454545,0.19440124416796278,0.2515346698713417
1,PBAT Compostable,Plastic-based,0.006999999999999999,0.2857142857142857,108.57142857142856,India,0.5,Plastic,Cosmetics,0.0010400000000000001,0.3,0.019090909090909092,0.25,0.6345256609642302,13.387298458428102,0.980909090909091,0.36547433903576976,0.2459483429944861
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009000000000000001,0.2,0.012727272727272726,0.4,0.47900466562986005,13.387298458428102,0.9872727272727273,0.5209953343701399,0.2723268061642867
1,EPS (Expanded Polystyrene),Foam-based,0.0002,0.2857142857142857,108.57142857142856,India,0.92,Plastic,Cosmetics,0.00124,0.6,0.030909090909090907,0.35000000000000003,0.29237947122861585,13.387298458428102,0.9690909090909091,0.7076205287713841,0.35801114378622934
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818182,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.32659409020217733,0.23419759083839958
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.013636363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636363,0.5443234836702955,0.20470371200339318
1,Paper Bubble Wrap,Foam-based,0.0088,0.2857142857142857,108.57142857142856,India,0.12,Plastic,Cosmetics,0.0008,0.2,0.007272727272727273,0.8,0.27682737169517885,13.387298458428102,0.9927272727272727,0.7231726283048212,0.37310999010320944
1,Air Pillows (HDPE),Plastic-based,0.0003,0.2857142857142857,108.57142857142856,India,0.9,Plastic,Cosmetics,0.0009000000000000001,0.16,0.022727272727272728,0.5,0.21461897356143078,13.387298458428102,0.9772727272727273,0.7853810264385692,0.3085353753711296
1,Jute Fiber,Fiber/Fabric,0.008,0.2857142857142857,108.57142857142856,India,0.15,Plastic,Cosmetics,0.0015,0.5,0.004545454545454545,0.65,0.09797822706065318,13.387298458428102,0.9954545454545455,0.9020217729393468,0.42132263183938923
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909091,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.38880248833592534,0.38026115792450155
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.016363636363636365,0.7000000000000001,0.37791601866251945,13.387298458428102,0.9836363636363636,0.6220839813374806,0.35008703449738443
1,Coconut Coir,Fiber/Fabric,0.0075,0.2857142857142857,108.57142857142856,India,0.35,Plastic,Cosmetics,0.0013000000000000002,0.4,0.0031818181818181815,0.55,0.08242612752721618,13.387298458428102,0.9968181818181818,0.9175738724727838,0.3828892054290966
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.007272727272727273,0.0,1.0,13.387298458428102,0.9927272727272727,0.0,0.12093272727272728
1,Bamboo Fiber,Organic,0.006500000000000001,0.2857142857142857,108.57142857142856,India,0.3,Plastic,Cosmetics,0.0014399999999999999,0.5,0.005909090909090909,0.7000000000000001,0.27682737169517885,13.387298458428102,0.9940909090909091,0.7231726283048212,0.4130613537395731
1,Bagasse (Sugarcane),Organic,0.0095,0.2857142857142857,108.57142857142856,India,0.32,Plastic,Cosmetics,0.00124,0.36,0.005,0.6,0.11353032659409021,13.387298458428102,0.995,0.8864696734059098,0.381881967340591
1,Palm Leaf,Organic,0.009000000000000001,0.2857142857142857,108.57142857142856,India,0.38,Plastic,Cosmetics,0.0011,0.24,0.0036363636363636364,0.2,0.1368584758942457,13.387298458428102,0.9963636363636363,0.8631415241057543,0.2755755160469391
1,Wheat Straw,Organic,0.0095,0.2857142857142857,108.57142857142856,India,0.12,Plastic,Cosmetics,0.0010400000000000001,0.3,0.004545454545454545,0.45,0.07465007776049767,13.387298458428102,0.9954545454545455,0.9253499222395023,0.3437654467694048
MAT001,Virgin Cardboard,HDPE Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.052000000000000005,0.019,0.01727272727272727,0.9,0.1290824261275272,13.387298458428102,0.9827272727272728,0.8709175738724728,0.3821644846599746
MAT002,Virgin Cardboard,LDPE Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.024,0.0184,0.01818181818181818,0.7000000000000001,0.1368584758942457,13.387298458428102,0.9818181818181818,0.8631415241057543,0.3341759705923936
MAT003,Virgin Cardboard,LLDPE Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.04,0.0184,0.01818181818181818,0.7000000000000001,0.13996889580093314,13.387298458428102,0.9818181818181818,0.8600311041990669,0.3378649286017249
MAT004,Virgin Cardboard,PET Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.11,0.0276,0.021818181818181816,0.85,0.14463452566096424,13.387298458428102,0.9781818181818182,0.8553654743390358,0.3863747292520854
MAT005,Virgin Cardboard,PP Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.07,0.0182,0.016363636363636365,0.8,0.1244167962674961,13.387298458428102,0.9836363636363636,0.8755832037325039,0.3670619567368868
MAT006,Virgin Cardboard,PVC Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.09,0.027999999999999997,0.024545454545454547,0.6,0.16018662519440124,13.387298458428102,0.9754545454545455,0.8398133748055987,0.3296267920260144
