material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final
33,Virgin Cardboard,Recycled Paper Foam,85.0,0.0,95.0,India,0.33599999999999997,Plastic,Cosmetics,7.0,11.0,2.5,90.0,189.61702127659575,25.0
34,Virgin Cardboard,Starch-Based Film,91.0,1.0,170.0,Thailand,0.33599999999999997,Plastic,Cosmetics,5.0,6.0,2.8,84.0,189.61702127659575,20.0
35,Virgin Cardboard,Natural Leaf Composite,97.0,0.0,65.0,India,0.33599999999999997,Plastic,Cosmetics,6.0,9.0,1.7,95.0,189.61702127659575,28.0
1,Corrugated Cardboard,Paper-based,0.85,0.2857142857142857,108.57142857142857,India,0.15,Plastic,Cosmetics,0.7,25.0,0.84,93.0,125.0,13.387298458428102
1,Honeycomb Cardboard,Paper-based,0.85,0.2857142857142857,108.57142857142857,India,0.12,Plastic,Cosmetics,0.82,50.0,0.75,90.0,185.0,13.387298458428102
1,Kraft Paper,Paper-based,0.9,0.2857142857142857,108.57142857142857,India,0.1,Plastic,Cosmetics,0.55,15.0,0.95,85.0,100.0,13.387298458428102
1,Molded Pulp,Paper-based,0.95,0.2857142857142857,108.57142857142857,India,0.25,Plastic,Cosmetics,0.6,20.0,0.7,82.0,150.0,13.387298458428102
1,Paperboard,Paper-based,0.88,0.2857142857142857,108.57142857142857,India,0.18,Plastic,Cosmetics,0.58,18.0,0.85,88.0,115.0,13.387298458428102
1,Glassine Paper,Paper-based,0.75,0.2857142857142857,108.57142857142857,India,0.45,Plastic,Cosmetics,0.42,8.0,0.9,75.0,230.0,13.387298458428102
1,Recycled PET (rPET),Plastic-based,0.02,0.2857142857142857,108.57142857142857,India,0.95,Plastic,Cosmetics,0.85,35.0,0.62,75.0,150.0,13.387298458428102
1,PLA Bioplastic,Plastic-based,0.45,0.2857142857142857,108.57142857142857,India,0.6,Plastic,Cosmetics,0.65,20.0,1.2,45.0,375.0,13.387298458428102
1,PHA Bioplastic,Plastic-based,0.9,0.2857142857142857,108.57142857142857,India,0.55,Plastic,Cosmetics,0.58,18.0,1.7,30.0,540.0,13.387298458428102
1,PBAT Compostable,Plastic-based,0.7,0.2857142857142857,108.57142857142857,India,0.5,Plastic,Cosmetics,0.52,15.0,2.1,25.0,430.0,13.387298458428102
1,Cellophane,Plastic-based,0.85,0.2857142857142857,108.57142857142857,India,0.4,Plastic,Cosmetics,0.45,10.0,1.4,40.0,330.0,13.387298458428102
1,EPS (Expanded Polystyrene),Foam-based,0.02,0.2857142857142857,108.57142857142857,India,0.92,Plastic,Cosmetics,0.62,30.0,3.4,35.0,210.0,13.387298458428102
1,Mushroom Foam (Mycelium),Foam-based,0.98,0.2857142857142857,108.57142857142857,India,0.2,Plastic,Cosmetics,0.5,15.0,0.2,20.0,455.0,13.387298458428102
1,Cornstarch Peanuts,Foam-based,0.99,0.2857142857142857,108.57142857142857,India,0.05,Plastic,Cosmetics,0.3,5.0,1.5,15.0,315.0,13.387298458428102
1,Paper Bubble Wrap,Foam-based,0.88,0.2857142857142857,108.57142857142857,India,0.12,Plastic,Cosmetics,0.4,10.0,0.8,80.0,200.0,13.387298458428102
1,Air Pillows (HDPE),Plastic-based,0.03,0.2857142857142857,108.57142857142857,India,0.9,Plastic,Cosmetics,0.45,8.0,2.5,50.0,160.0,13.387298458428102
1,Jute Fiber,Fiber/Fabric,0.8,0.2857142857142857,108.57142857142857,India,0.15,Plastic,Cosmetics,0.75,25.0,0.5,65.0,85.0,13.387298458428102
1,Hemp Packaging,Fiber/Fabric,0.92,0.2857142857142857,108.57142857142857,India,0.18,Plastic,Cosmetics,0.82,30.0,0.45,60.0,415.0,13.387298458428102
1,Cotton Cushioning,Fiber/Fabric,0.85,0.2857142857142857,108.57142857142857,India,0.08,Plastic,Cosmetics,0.48,12.0,1.8,70.0,265.0,13.387298458428102
1,Coconut Coir,Fiber/Fabric,0.75,0.2857142857142857,108.57142857142857,India,0.35,Plastic,Cosmetics,0.65,20.0,0.35,55.0,75.0,13.387298458428102
1,Seaweed Film,Organic,0.99,0.2857142857142857,108.57142857142857,India,0.08,Plastic,Cosmetics,0.35,5.0,0.8,0.0,665.0,13.387298458428102
1,Bamboo Fiber,Organic,0.65,0.2857142857142857,108.57142857142857,India,0.3,Plastic,Cosmetics,0.72,25.0,0.65,70.0,200.0,13.387298458428102
1,Bagasse (Sugarcane),Organic,0.95,0.2857142857142857,108.57142857142857,India,0.32,Plastic,Cosmetics,0.62,18.0,0.55,60.0,95.0,13.387298458428102
1,Palm Leaf,Organic,0.9,0.2857142857142857,108.57142857142857,India,0.38,Plastic,Cosmetics,0.55,12.0,0.4,20.0,110.0,13.387298458428102
1,Wheat Straw,Organic,0.95,0.2857142857142857,108.57142857142857,India,0.12,Plastic,Cosmetics,0.52,15.0,0.5,45.0,70.0,13.387298458428102
MAT001,Virgin Cardboard,HDPE Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,26.0,0.95,1.9,90.0,105.0,13.387298458428102
MAT002,Virgin Cardboard,LDPE Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,12.0,0.92,2.0,70.0,110.0,13.387298458428102
MAT003,Virgin Cardboard,LLDPE Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,20.0,0.92,2.0,70.0,112.0,13.387298458428102
MAT004,Virgin Cardboard,PET Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,55.0,1.38,2.4,85.0,115.0,13.387298458428102
MAT005,Virgin Cardboard,PP Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,35.0,0.91,1.8,80.0,102.0,13.387298458428102
MAT006,Virgin Cardboard,PVC Plastic,0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,45.0,1.4,2.7,60.0,125.0,13.387298458428102
MAT007,Virgin Cardboard,Polystyrene (PS),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,45.0,1.05,3.0,55.0,120.0,13.387298458428102
MAT008,Virgin Cardboard,Expanded Polystyrene (EPS),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.0,0.03,3.2,30.0,140.0,13.387298458428102
MAT009,Virgin Cardboard,Corrugated Cardboard,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Paper,Cosmetics,5.0,0.69,0.9,85.0,45.0,13.387298458428102
MAT010,Virgin Cardboard,Paperboard (Folding Carton),1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Paper,Cosmetics,4.0,0.8,1.0,80.0,50.0,13.387298458428102
MAT011,Virgin Cardboard,Kraft Paper (Unbleached),1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Paper,Cosmetics,6.0,0.65,0.8,85.0,48.0,13.387298458428102
MAT012,Virgin Cardboard,Molded Pulp,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Paper,Cosmetics,3.0,0.6,0.7,75.0,55.0,13.387298458428102
MAT013,Virgin Cardboard,Glass (Soda-Lime),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Glass,Cosmetics,70.0,2.5,1.2,100.0,22.0,13.387298458428102
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Metal,Cosmetics,95.0,2.7,11.7,95.0,255.0,13.387298458428102
MAT015,Virgin Cardboard,Steel (Carbon Steel),0.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Metal,Cosmetics,250.0,7.85,2.1,98.0,68.0,13.387298458428102
MAT016,Virgin Cardboard,PLA Bioplastic,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Biopolymer,Cosmetics,60.0,1.24,1.6,70.0,320.0,13.387298458428102
MAT017,Virgin Cardboard,PHA Bioplastic,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Biopolymer,Cosmetics,40.0,1.25,1.8,65.0,420.0,13.387298458428102
MAT018,Virgin Cardboard,Cellulose Film,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Biopolymer,Cosmetics,80.0,1.5,1.4,60.0,280.0,13.387298458428102
MAT019,Virgin Cardboard,Starch-based Film Blend,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Biopolymer,Cosmetics,15.0,1.3,1.2,50.0,240.0,13.387298458428102
MAT020,Virgin Cardboard,Jute Fiber,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Natural Fiber,Cosmetics,400.0,1.3,0.4,60.0,35.0,13.387298458428102
MAT021,Virgin Cardboard,Bamboo Fiber,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Natural Fiber,Cosmetics,500.0,1.1,0.3,70.0,40.0,13.387298458428102
MAT022,Virgin Cardboard,Cotton Fiber,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Natural Fiber,Cosmetics,400.0,1.54,0.5,65.0,55.0,13.387298458428102
1,Virgin Cardboard,Recycled Paper,0.2987551867219916,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.4074074074074075,0.2452047693105236,0.6047120418848169,0.2394624312767256,189.61702127659575,1.0
2,Virgin Cardboard,Plant Fiber,0.54149377593361,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.9526748971193418,0.2187662001036807,0.3115183246073298,0.3223376094481776,189.61702127659575,0.1726055092241596
3,Virgin Cardboard,Biodegradable Plastic,0.3215767634854771,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.7489711934156381,0.1404872991187143,0.643979057591623,0.4284259824882915,189.61702127659575,0.0128885519332827
4,Virgin Cardboard,Plant Fiber,0.8423236514522822,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.3353909465020576,0.192846034214619,0.3612565445026178,0.2443494196701282,189.61702127659575,0.4940611574425069
5,Virgin Cardboard,Plant Fiber,0.2655601659751038,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.5864197530864198,0.5443234836702955,0.6727748691099477,0.3986968030950927,189.61702127659575,0.1753853929744755
6,Virgin Cardboard,Molded Pulp,0.9854771784232365,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.5349794238683128,0.3846552617936755,0.3141361256544502,0.5679087762166563,189.61702127659575,0.365175638109679
7,Virgin Cardboard,Biodegradable Plastic,0.45850622406639,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.9897119341563788,0.0331778123379989,0.2303664921465968,0.7405823661168803,189.61702127659575,0.7470305787212536
8,Virgin Cardboard,Biodegradable Plastic,0.8568464730290457,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.8683127572016464,0.2291342664593053,0.4764397905759162,0.7672571777642027,189.61702127659575,0.7235279251958555
9,Virgin Cardboard,Biodegradable Plastic,0.1846473029045642,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.7695473251028808,0.221876620010368,0.6832460732984293,0.8238647933211157,189.61702127659575,0.3060399292393227
10,Virgin Cardboard,Plant Fiber,0.4107883817427384,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.5555555555555557,0.6879212026956972,0.3219895287958115,0.7438403583791486,189.61702127659575,0.5430881981298964
11,Virgin Cardboard,Recycled Paper,0.7095435684647302,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.602880658436214,0.7045101088646968,0.9397905759162304,0.6794950111993483,189.61702127659575,0.5089714430123832
12,Virgin Cardboard,Biodegradable Plastic,0.1265560165975104,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.9938271604938272,0.1192327630896837,0.0,0.2280594583587864,189.61702127659575,0.637856962345211
13,Virgin Cardboard,Starch-based Plastic,0.1203319502074688,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.625514403292181,1.0,0.3952879581151832,0.3936061901852983,189.61702127659575,0.247915087187263
14,Virgin Cardboard,Plant Fiber,0.9896265560165972,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.2839506172839506,0.2426127527216174,0.9712041884816752,0.4726125025453064,189.61702127659575,0.590851655294415
15,Virgin Cardboard,Molded Pulp,0.7240663900414938,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.3045267489711935,0.9782270606531884,0.5314136125654451,0.0704540826715536,189.61702127659575,0.9843315643164012
16,Virgin Cardboard,Recycled Paper,0.0269709543568464,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Clothing,0.1707818930041152,0.3919129082426128,0.400523560209424,0.5241295051924252,189.61702127659575,0.4867323730098559
17,Virgin Cardboard,Starch-based Plastic,0.3962655601659751,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.0164609053497942,0.0,0.5523560209424084,0.4304622276522091,189.61702127659575,0.910538286580743
18,Virgin Cardboard,Starch-based Plastic,0.433609958506224,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.4362139917695474,0.3234836702954899,0.5602094240837695,0.802891468132763,189.61702127659575,0.4339145817538539
19,Virgin Cardboard,Molded Pulp,0.7551867219917013,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.4053497942386831,0.6236391912908243,0.7251308900523561,0.9818774180411322,189.61702127659575,0.3484963356077836
20,Virgin Cardboard,Recycled Paper,0.2427385892116182,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Clothing,0.3024691358024691,0.6713322965266978,0.0916230366492146,0.5522296884544898,189.61702127659575,0.646702047005307
21,Virgin Cardboard,Plant Fiber,0.1742738589211618,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.01440329218107,0.5163297045101088,0.2198952879581152,0.31459987782529,189.61702127659575,0.6709628506444275
22,Virgin Cardboard,Corrugated Cardboard,0.0663900414937759,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.2037037037037037,0.4302747537584241,0.5654450261780105,0.0303400529423743,189.61702127659575,0.8683345969168562
23,Virgin Cardboard,Recycled Paper,0.4273858921161824,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.7325102880658438,0.5391394504924831,0.8664921465968585,0.9275096721645286,189.61702127659575,0.2274450341167551
24,Virgin Cardboard,Molded Pulp,0.6970954356846472,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.8127572016460904,0.5800933125972008,0.5471204188481674,0.9220118102219504,189.61702127659575,0.4993682082385645
25,Virgin Cardboard,Starch-based Plastic,0.0435684647302904,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.6234567901234568,0.0497667185069984,0.206806282722513,0.2437385461209529,189.61702127659575,0.5729087692696487
26,Virgin Cardboard,Plant Fiber,0.933609958506224,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.9526748971193418,0.3488854328667704,0.6701570680628273,0.694155976379556,189.61702127659575,0.7715440990649483
27,Virgin Cardboard,Recycled Paper,0.441908713692946,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Clothing,0.6707818930041153,0.2166925868325557,0.7329842931937172,0.0629199755650581,189.61702127659575,0.0386656557998483
28,Virgin Cardboard,Corrugated Cardboard,0.2323651452282157,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.940329218106996,0.7983411093831,0.206806282722513,0.1553655060069232,189.61702127659575,1.0
29,Virgin Cardboard,Corrugated Cardboard,0.0809128630705393,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Clothing,0.874485596707819,0.4536029030585796,0.3534031413612565,0.206882508654042,189.61702127659575,0.4698003538033864
30,Virgin Cardboard,Biodegradable Plastic,0.1721991701244813,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.462962962962963,0.9854847071021255,0.518324607329843,0.28588882101405,189.61702127659575,0.277230224917867
31,Virgin Cardboard,Biodegradable Plastic,0.9522821576763484,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.0987654320987655,0.3794712286158632,0.4790575916230367,1.0,189.61702127659575,0.8877937831690675
32,Virgin Cardboard,Molded Pulp,0.6452282157676347,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.3806584362139917,0.8123379989631933,0.3664921465968586,0.69578497251069,189.61702127659575,0.7505686125852917
33,Virgin Cardboard,Recycled Paper,0.5186721991701244,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Electronics,0.6872427983539096,0.7936754795230689,0.2696335078534031,0.3773162288739562,189.61702127659575,0.9580490270406872
34,Virgin Cardboard,Recycled Paper,0.6659751037344396,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.6851851851851852,0.1218247796785899,0.06282722513089,0.7367135003054367,189.61702127659575,0.3290371493555724
35,Virgin Cardboard,Starch-based Plastic,0.4356846473029044,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Furniture,0.609053497942387,0.4924831518921721,0.0130890052356021,0.9179393198941151,189.61702127659575,0.5534495830174374
36,Virgin Cardboard,Starch-based Plastic,0.7406639004149378,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.2818930041152264,0.6874027993779162,0.9607329842931936,0.9623294644675218,189.61702127659575,0.5731614859742229
37,Virgin Cardboard,Starch-based Plastic,0.0331950207468879,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.5781893004115226,0.8558838776568172,0.8455497382198951,0.0450010181225819,189.61702127659575,0.9855951478392722
38,Virgin Cardboard,Biodegradable Plastic,0.5705394190871369,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.3930041152263375,0.303784344219803,0.3298429319371727,0.3879047037263287,189.61702127659575,0.0707606772807682
39,Virgin Cardboard,Recycled Paper,0.1473029045643153,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Clothing,1.0,0.1938828408501814,0.9607329842931936,0.0948890246385665,189.61702127659575,0.3037654788981551
40,Virgin Cardboard,Recycled Paper,0.1078838174273858,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.8724279835390948,0.702954898911353,0.6675392670157068,0.3278354713907554,189.61702127659575,0.18776851149861
41,Virgin Cardboard,Corrugated Cardboard,0.3381742738589211,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.742798353909465,0.8050803525142561,0.4633507853403141,0.1588271227855833,189.61702127659575,0.2661106899166034
42,Virgin Cardboard,Biodegradable Plastic,0.0788381742738588,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.242798353909465,0.3271124935199586,0.4738219895287958,0.6446752188963552,189.61702127659575,0.4852160727824109
43,Virgin Cardboard,Plant Fiber,0.0809128630705393,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.2633744855967079,0.0653188180404354,0.0445026178010471,0.3813887192017918,189.61702127659575,0.3714935557240333
44,Virgin Cardboard,Biodegradable Plastic,0.3070539419087136,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.0411522633744856,0.9409020217729394,0.0549738219895288,0.2197108531867236,189.61702127659575,0.3937326257265605
45,Virgin Cardboard,Plant Fiber,1.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,0.7304526748971196,0.3779160186625194,0.5890052356020942,0.2569741396864181,189.61702127659575,0.8481172605509225
46,Virgin Cardboard,Corrugated Cardboard,0.1659751037344398,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Food,0.1131687242798353,0.5028512182477968,0.5366492146596857,0.3530849114233352,189.61702127659575,0.9347990902198636
47,Virgin Cardboard,Molded Pulp,0.0020746887966804,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Clothing,0.4526748971193416,0.8341109383100053,0.1806282722513089,0.250865404194665,189.61702127659575,0.0659590598938589
