material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score,sustainability_score,cost_category
306,Advanced Recycled fiber composite Variant 130,Recycled fiber composite,0.123,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0088,0.02,0.4327272727272727,0.16,0.2606796598391846,13.387298458428102,0.5672727272727273,0.7393203401608154,0.1873093067433542,0.1684377040650633,Low
135,Guava Pomace Fillers,Agro-waste particle,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.06,0.7454545454545454,0.55,0.2606796598391846,13.387298458428102,0.2545454545454546,0.7393203401608154,0.354386579470627,0.5286118861460993,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
1,Cellophane,Plastic-based,0.0085,0.2857142857142857,108.57142857142856,India,0.4,Plastic,Cosmetics,0.0009,0.2,0.0127272727272727,0.4,0.47900466562986,13.387298458428102,0.9872727272727272,0.5209953343701399,0.2723268061642867,0.3445338488076938,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
66,Virgin Cardboard,Recycled Paper,0.0064315352697095,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Food,0.0008559670781893,0.0170762052877138,0.0081151832460732,0.0047525962125839,0.2606796598391846,0.0664644933030073,0.9918848167539268,0.7393203401608154,0.1786649980515375,0.1824606018154621,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
357,Advanced Lignocellulosic Variant 181,Lignocellulosic,0.431,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0076,0.08,0.6063636363636363,0.62,0.2606796598391846,13.387298458428102,0.3936363636363637,0.7393203401608154,0.3198456703797179,0.4302451050574961,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
5,Mycelium-Based Molded Packaging,Bio-based composite,0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.8181818181818181,0.2,0.2606796598391846,13.387298458428102,0.1818181818181818,0.7393203401608154,0.2881138521978997,0.4008737040231591,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT018,Virgin Cardboard,Cellulose Film,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.16,0.03,0.0127272727272727,0.6,0.401244167962675,13.387298458428102,0.9872727272727272,0.598755832037325,0.3261028559310052,0.4490075743825511,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT004,Virgin Cardboard,PET Plastic,0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.11,0.0276,0.0218181818181818,0.85,0.1446345256609642,13.387298458428102,0.9781818181818182,0.8553654743390358,0.3863747292520854,0.5679651718941153,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
505,High-Grade Natural fiber (protein) Variant 237,Natural fiber (protein),0.765,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.28,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.2809093067433542,0.3736359287208373,Low
446,High-Grade Bio-based polymer films Variant 178,Bio-based polymer films,0.991,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036,0.04,0.8472727272727273,0.37,0.2606796598391846,13.387298458428102,0.1527272727272727,0.7393203401608154,0.3207547612888088,0.466858960704271,Low
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
561,Mycelium Packaging,Bio-composite,1.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0063237665319999,0.0580029221399999,0.0053306686118181,0.0,0.2606796598391846,13.387298458428102,0.9946693313881818,0.7393203401608154,0.3365804932158998,0.576980152163465,Low
115,Hemp Fiber Insulation,Natural fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.007,0.06,0.7727272727272727,0.6,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3654093067433543,0.5487957760496145,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
33,Beet Pulp Molded Pulp,Agro-waste fiber,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7272727272727273,0.55,0.2606796598391846,13.387298458428102,0.2727272727272727,0.7393203401608154,0.3567047612888088,0.5346181648025086,Low
MAT017,Virgin Cardboard,PHA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.08,0.025,0.0163636363636363,0.65,0.6189735614307932,13.387298458428102,0.9836363636363636,0.3810264385692068,0.292966280220557,0.3931784577568697,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
45,Olive stone fillers,Agro-waste particle,0.88,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.08,0.7454545454545454,0.55,0.2606796598391846,13.387298458428102,0.2545454545454546,0.7393203401608154,0.358886579470627,0.5351419681737071,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
33,Virgin Cardboard,Recycled Paper Foam,0.85,0.0,95.0,India,0.3359999999999999,Plastic,Cosmetics,0.014,0.22,0.0227272727272727,0.9,0.2606796598391846,25.0,0.9772727272727272,0.7393203401608154,0.5266593067433544,0.9096788386930056,Low
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
1,PLA Bioplastic,Plastic-based,0.0045,0.2857142857142857,108.57142857142856,India,0.6,Plastic,Cosmetics,0.0013,0.4,0.0109090909090909,0.45,0.5489891135303266,13.387298458428102,0.9890909090909092,0.4510108864696733,0.3150101795560582,0.4070580061494068,Medium
16,Cotton/Jute Textile Bags,Natural fiber,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.5454545454545454,0.4,0.2606796598391846,13.387298458428102,0.4545454545454546,0.7393203401608154,0.347886579470627,0.5370625805347684,Low
290,Advanced Fiber-based Variant 114,Fiber-based,0.449,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.04,0.7418181818181817,0.05,0.2606796598391846,13.387298458428102,0.2581818181818183,0.7393203401608154,0.1864502158342633,0.1668174056368226,Low
35,Tapioca-Based Films,Bio-based starch,0.95,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.04,0.7090909090909091,0.25,0.2606796598391846,13.387298458428102,0.2909090909090909,0.7393203401608154,0.3045229431069907,0.4449779478780724,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
MAT019,Virgin Cardboard,Starch-based Film Blend,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.03,0.026,0.0109090909090909,0.5,0.3390357698289269,13.387298458428102,0.9890909090909092,0.6609642301710731,0.2792055139261982,0.3719786635700487,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
575,Seaweed Bio-film,Bio-polymer,0.9630246544,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.002296892438,0.02285495296,0.0020273195399999,0.03332142242,0.2606796598391846,13.387298458428102,0.99797268046,0.7393203401608154,0.3299924984075816,0.5648556096740546,Low
1,PHA Bioplastic,Plastic-based,0.009,0.2857142857142857,108.57142857142856,India,0.55,Plastic,Cosmetics,0.00116,0.36,0.0154545454545454,0.3,0.8055987558320372,13.387298458428102,0.9845454545454544,0.1944012441679627,0.2515346698713417,0.2889964616048395,High
137,Chickpea Straw Pulp,Fiber-based,0.9,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.7727272727272727,0.65,0.2606796598391846,13.387298458428102,0.2272727272727273,0.7393203401608154,0.3751593067433543,0.567617777188014,Low
MAT016,Virgin Cardboard,PLA Bioplastic,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.12,0.0248,0.0145454545454545,0.7000000000000001,0.463452566096423,13.387298458428102,0.9854545454545456,0.536547433903577,0.3286601979358122,0.4580852198607097,Medium
192,Advanced Bio-based polyesters Variant 16,Bio-based polyesters,0.8250000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.02,0.9463636363636364,0.48,0.2606796598391846,13.387298458428102,0.0536363636363637,0.7393203401608154,0.3041456703797179,0.4113462794246543,Low
384,High-Grade Agro-waste particle Variant 116,Agro-waste particle,0.8640000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.1,0.8354545454545454,0.53,0.2606796598391846,13.387298458428102,0.1645454545454545,0.7393203401608154,0.347586579470627,0.5013007783718096,Low
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
MAT014,Virgin Cardboard,Aluminum (Primary),0.0,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Metal,Cosmetics,0.19,0.054,0.1063636363636363,0.95,0.3623639191290824,13.387298458428102,0.8936363636363637,0.6376360808709176,0.4014272444507281,0.5785386086352673,Medium
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
MAT018,Virgin Cardboard,Cellulose Film,0.01,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Biopolymer,Cosmetics,0.16,0.03,0.0127272727272727,0.6,0.401244167962675,13.387298458428102,0.9872727272727272,0.598755832037325,0.3261028559310052,0.4490075743825511,Medium
277,Advanced Metal Variant 101,Metal (aluminium),0.705,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0042,0.06,0.6481818181818181,0.14,0.2606796598391846,13.387298458428102,0.3518181818181819,0.7393203401608154,0.2559138521978997,0.332000544755506,Low
303,Advanced Agro-waste composite Variant 127,Agro-waste composite,0.8620000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0072,0.04,0.6209090909090909,0.28,0.2606796598391846,13.387298458428102,0.3790909090909091,0.7393203401608154,0.3069411249251724,0.4493324999039694,Low
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
1,Hemp Packaging,Fiber/Fabric,0.0092,0.2857142857142857,108.57142857142856,India,0.18,Plastic,Cosmetics,0.00164,0.6,0.004090909090909,0.6,0.6111975116640747,13.387298458428102,0.9959090909090909,0.3888024883359253,0.3802611579245015,0.5142471658732711,Medium
423,High-Grade Lignocellulosic (palm) Variant 155,Lignocellulosic (palm),0.943,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0068,0.04,0.77,0.05,0.2606796598391846,13.387298458428102,0.2299999999999999,0.7393203401608154,0.2580820340160815,0.3489927261171852,Low
1,Cotton Cushioning,Fiber/Fabric,0.0085,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.00096,0.24,0.0163636363636363,0.7000000000000001,0.3779160186625194,13.387298458428102,0.9836363636363636,0.6220839813374806,0.3500870344973844,0.489684915736508,Medium
1,Mushroom Foam (Mycelium),Foam-based,0.0098,0.2857142857142857,108.57142857142856,India,0.2,Plastic,Cosmetics,0.001,0.3,0.0018181818181818,0.2,0.6734059097978227,13.387298458428102,0.9981818181818182,0.3265940902021773,0.2341975908383995,0.2628621882139872,High
1,Seaweed Film,Organic,0.0099,0.2857142857142857,108.57142857142856,India,0.08,Plastic,Cosmetics,0.0007,0.1,0.0072727272727272,0.0,1.0,13.387298458428102,0.9927272727272728,0.0,0.1209327272727272,0.064045023662486,High
1,Cornstarch Peanuts,Foam-based,0.0099,0.2857142857142857,108.57142857142856,India,0.05,Plastic,Cosmetics,0.0006,0.1,0.0136363636363636,0.15,0.4556765163297045,13.387298458428102,0.9863636363636364,0.5443234836702955,0.2047037120033931,0.2243351115632087,Medium
